id,label
533,2
534,2
535,2
536,2
537,2
538,2
539,2
540,2
541,2
542,1
543,2
544,0
545,0
546,2
547,1
548,2
549,2
550,2
551,2
552,2
553,2
554,2
555,2
556,2
557,2
558,0
559,1
560,2
561,2
562,2
563,0
564,2
565,2
566,2
567,2
568,2
569,2
570,2
571,2
572,2
573,2
574,0
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,0
583,2
584,2
585,0
586,2
587,2
588,2
589,2
590,2
591,0
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,0
600,2
601,2
602,0
603,0
604,2
605,2
606,2
607,0
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,0
618,1
619,2
620,2
621,1
622,2
623,0
624,2
625,2
626,0
627,2
628,2
629,2
630,2
631,2
632,2
633,0
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,0
642,2
643,2
644,2
645,2
646,2
647,2
648,0
649,2
650,2
651,0
652,2
653,0
654,0
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,0
670,2
671,2
672,2
673,2
674,2
675,0
676,2
677,2
678,2
679,2
680,0
681,2
682,2
683,2
684,2
685,2
686,2
687,0
688,2
689,2
690,0
691,2
692,2
693,2
694,2
695,2
696,2
697,2
698,2
699,2
700,2
701,0
702,2
703,0
704,0
705,2
706,2
707,0
708,2
709,2
710,2
711,2
712,0
713,0
714,2
715,2
716,2
717,2
718,2
719,1
720,2
721,1
722,2
723,2
724,2
725,2
726,0
727,2
728,2
729,2
730,2
731,2
732,2
733,2
734,2
735,2
736,2
737,2
738,2
739,0
740,2
741,2
742,0
743,2
744,2
745,2
746,2
747,2
748,0
749,2
750,2
751,0
752,0
753,2
754,2
755,2
756,2
757,1
758,2
759,2
760,2
761,0
762,2
763,2
764,2
765,2
766,2
767,2
768,2
769,2
770,0
771,2
772,2
773,1
774,2
775,2
776,2
777,0
778,2
779,2
780,2
781,2
782,0
783,2
784,2
785,2
786,2
787,2
788,2
789,2
790,2
791,2
792,2
793,2
794,2
795,2
796,0
797,2
798,2
799,2
800,0
801,0
802,2
803,2
804,2
805,0
806,2
807,2
808,0
809,2
810,0
811,2
812,0
813,2
814,2
815,2
816,0
817,2
818,2
819,0
820,0
821,2
822,0
823,2
824,2
825,2
826,0
827,2
828,2
829,2
830,2
831,2
832,2
833,0
834,0
835,0
836,0
837,2
838,0
839,1
840,2
841,2
842,2
843,2
844,2
845,2
846,2
847,2
848,2
849,2
850,2
851,2
852,0
853,2
854,2
855,2
856,0
857,2
858,0
859,2
860,2
861,2
862,0
863,2
864,2
865,2
866,0
867,2
868,0
869,2
870,2
871,2
872,0
873,2
874,2
875,2
876,2
877,2
878,2
879,2
880,2
881,2
882,2
883,2
884,0
885,2
886,2
887,2
888,2
889,2
890,2
891,2
892,2
893,2
894,2
895,0
896,0
897,2
898,2
899,2
900,2
901,2
902,2
903,2
904,2
905,2
906,2
907,2
908,2
909,2
910,2
911,2
912,2
913,2
914,2
915,2
916,2
917,0
918,2
919,2
920,2
921,2
922,0
923,2
924,2
925,2
926,0
927,0
928,2
929,2
930,2
931,2
932,2
933,2
934,2
935,2
936,2
937,2
938,0
939,2
940,2
941,2
942,2
943,2
944,2
945,2
946,2
947,2
948,2
949,2
950,2
951,2
952,2
953,2
954,2
955,2
956,2
957,2
958,0
959,2
960,2
961,2
962,2
963,2
964,2
965,2
966,2
967,2
968,2
969,2
970,2
971,0
972,2
973,2
974,2
975,2
976,2
977,2
978,2
979,2
980,2
981,2
982,2
983,0
984,1
985,2
986,2
987,2
988,2
989,2
990,2
991,2
992,2
993,2
994,2
995,2
996,0
997,2
998,2
999,2
1000,2
1001,2
1002,2
1003,2
1004,2
1005,2
1006,2
1007,2
1008,2
1009,2
1010,2
1011,0
1012,2
1013,2
1014,2
1015,2
1016,2
1017,2
1018,2
1019,2
1020,2
1021,2
1022,2
1023,2
1024,0
1025,2
1026,2
1027,0
1028,2
1029,2
1030,2
1031,0
1032,2
1033,2
1034,2
1035,0
1036,2
1037,2
1038,2
1039,2
1040,2
1041,2
1042,2
1043,2
1044,0
1045,2
1046,2
1047,0
1048,2
1049,2
1050,2
1051,2
1052,2
1053,2
1054,2
1055,2
1056,1
1057,2
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,2
1065,0
1066,0
1067,0
1068,0
1069,0
1070,2
1071,0
1072,2
1073,0
1074,2
1075,2
1076,2
1077,0
1078,2
1079,2
1080,0
1081,2
1082,2
1083,2
1084,0
1085,2
1086,2
1087,2
1088,2
1089,2
1090,2
1091,0
1092,2
1093,0
1094,0
1095,2
1096,2
1097,2
1098,2
1099,2
1100,2
1101,2
1102,2
1103,1
1104,1
1105,1
1106,1
1107,1
1108,0
1109,0
1110,2
1111,1
1112,1
1113,1
1114,0
1115,1
1116,1
1117,1
1118,1
1119,1
1120,2
1121,2
1122,0
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,0
1133,0
1134,1
1135,1
1136,1
1137,0
1138,1
1139,1
1140,1
1141,0
1142,1
1143,0
1144,1
1145,1
1146,1
1147,2
1148,0
1149,1
1150,1
1151,0
1152,1
1153,1
1154,1
1155,2
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,2
1165,1
1166,1
1167,1
1168,0
1169,1
1170,1
1171,0
1172,1
1173,1
1174,1
1175,1
1176,1
1177,1
1178,2
1179,1
1180,1
1181,1
1182,1
1183,1
1184,1
1185,0
1186,1
1187,0
1188,1
1189,0
1190,0
1191,1
1192,1
1193,1
1194,0
1195,2
1196,2
1197,0
1198,0
1199,0
1200,2
1201,0
1202,0
1203,1
1204,0
1205,2
1206,2
1207,0
1208,0
1209,2
1210,2
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,2
1219,0
1220,2
1221,2
1222,0
1223,0
1224,0
1225,2
1226,0
1227,2
1228,0
1229,0
1230,2
1231,0
1232,0
1233,2
1234,0
1235,0
1236,0
1237,0
1238,0
1239,2
1240,0
1241,2
1242,0
1243,0
1244,0
1245,2
1246,2
1247,0
1248,0
1249,2
1250,2
1251,2
1252,2
1253,0
1254,0
1255,0
1256,0
1257,2
1258,2
1259,2
1260,2
1261,0
1262,2
1263,0
1264,2
1265,0
1266,2
1267,0
1268,2
1269,0
1270,0
1271,0
1272,2
1273,0
1274,0
1275,0
1276,2
1277,0
1278,0
1279,0
1280,0
1281,0
1282,2
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,2
1290,0
1291,0
1292,0
1293,2
1294,0
1295,2
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,2
1304,0
1305,2
1306,2
1307,0
1308,0
1309,0
1310,0
1311,2
1312,0
1313,2
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,1
1322,2
1323,0
1324,0
1325,0
1326,0
1327,0
1328,2
1329,0
1330,0
1331,0
1332,2
1333,2
1334,2
1335,2
1336,0
1337,0
1338,0
1339,0
1340,1
1341,2
1342,2
1343,0
1344,0
1345,0
1346,2
1347,2
1348,0
1349,1
1350,2
1351,2
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,2
1361,2
1362,2
1363,0
1364,2
1365,2
1366,0
1367,0
1368,2
1369,1
1370,2
1371,2
1372,2
1373,0
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,2
1381,0
1382,0
1383,2
1384,0
1385,0
1386,2
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,0
1417,0
1418,2
1419,0
1420,0
1421,2
1422,0
1423,0
1424,0
1425,0
1426,0
1427,0
1428,2
1429,0
1430,0
1431,0
1432,0
1433,0
1434,0
1435,1
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,1
1455,0
1456,0
1457,1
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,2
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,2
1510,2
1511,0
1512,0
1513,0
1514,2
1515,0
1516,0
1517,2
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,2
1532,0
1533,0
1534,0
1535,2
1536,2
1537,2
1538,0
1539,2
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,2
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,2
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,2
1595,0
1596,0
1597,0
1598,0
1599,0
1600,2
1601,0
1602,2
1603,0
1604,2
1605,0
1606,0
1607,2
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
